"Gene","t_score","p_value","p_adj"
"218625_at",-0.0478446870272882,0.961911308411994,1
"218651_s_at",-6.20790029485624,2.94620035148823e-09,4.88480018276749e-06
"218656_s_at",-7.02800269246882,3.01464857985195e-11,4.99828734539453e-08
"218694_at",-7.8519765460971,2.67609689189429e-13,4.43696864676073e-10
"218718_at",-6.49409637036043,6.31793709010121e-10,1.04751396953878e-06
"218730_s_at",-6.37780332687695,1.62267105220782e-09,2.69038860456057e-06
"218736_s_at",-6.5811759988379,3.90259076580712e-10,6.4704954897082e-07
"218804_at",-1.46043707786503,0.146220991717081,1
"218820_at",-7.58553357995915,1.62166724254711e-12,2.68872428814311e-09
"218824_at",-7.10223091891685,2.89864898432732e-11,4.8059600160147e-08
"218854_at",-5.85085535797211,2.00996225256531e-08,3.33251741475328e-05
"218934_s_at",-6.21249362269802,3.58777073263919e-09,5.94852387471578e-06
"218963_s_at",-1.18034854355202,0.23946247839208,1
"218980_at",-3.51847550105872,0.000556922292444879,0.923377160873609
"218990_s_at",-1.47358210602775,0.142224190940492,1
"219087_at",-7.18989336307579,1.18295052896322e-11,1.96133197702102e-08
"219109_at",-0.0834946385083273,0.933582334781966,1
"219140_s_at",-0.1056804785364,0.915993664633364,1
"219179_at",-4.62966732547454,7.08882366421408e-06,0.0117532696352669
"219213_at",-7.3928818416132,3.99415527626072e-12,6.62230944804028e-09
"219228_at",-5.72386193086506,3.7216144934784e-08,6.17043683018718e-05
"219230_at",-4.79463541472189,3.12008037568864e-06,0.00517309326289177
"219250_s_at",0.355036484176249,0.723031871306461,1
"219288_at",-2.3476228740226,0.020272901059636,1
"219295_s_at",-4.15320664759358,4.80873870582512e-05,0.0797288877425805
"219312_s_at",-1.25669484414934,0.210989283906003,1
"219386_s_at",-6.55123646361462,4.48310604615653e-10,7.43298982452753e-07
"219410_at",-5.24251636402235,4.23172562129981e-07,0.000701620108011509
"219434_at",-4.69407937766711,4.95720438177333e-06,0.00821904486498018
"219454_at",-2.42373291511448,0.016387202792644,1
"219471_at",0.236320645356966,0.813511245333709,1
"219489_s_at",-7.41741638861622,3.24641712930593e-12,5.38255960038923e-09
"219529_at",-0.873918142748189,0.383427277609587,1
"219562_at",3.85449003009491,0.000166396018990565,0.275884599486356
"219574_at",-6.09593096208858,5.37216417169944e-09,8.90704819667767e-06
"219584_at",-6.59839414822429,3.61726518001285e-10,5.9974256684613e-07
"219602_s_at",-7.06941222034197,3.15829245920917e-11,5.2364488973688e-08
"219607_s_at",-5.78730791402969,2.74590077554953e-08,4.55270348586113e-05
"219614_s_at",-0.314324195832919,0.753691181474275,1
"219631_at",-4.87949961733751,2.26830084451107e-06,0.00376084280019935
"219655_at",-5.24796753014016,3.85210307603153e-07,0.000638678690006028
"219685_at",-3.29449899777122,0.00116835311258444,1
"219727_at",4.92188818397248,1.8211645340002e-06,0.00301949079737234
"219732_at",1.25363394300416,0.212021285653157,1
"219759_at",0.589839228606575,0.556158122266363,1
"219764_at",-3.33755018964691,0.00100443765674912,1
"219772_s_at",-2.53380798093792,0.0120442301834217,1
"219773_at",-7.95637015314814,2.09987167214973e-13,3.48158723242426e-10
"219778_at",-8.42996830957601,1.3694515907508e-14,2.27055073746483e-11
"219789_at",-6.30988623187092,2.4162215627361e-09,4.00609535101646e-06
"219791_s_at",-5.94763253015671,1.6216820173001e-08,2.68874878468356e-05
"219795_at",2.48526097072105,0.0139006324962753,1
"219836_at",-4.63200134943622,6.53400367693087e-06,0.0108333780963514
"219857_at",3.3856768506349,0.000885904059042916,1
"219872_at",-3.80535988419971,0.000191971003999492,0.318287924631158
"219890_at",-6.30760432221886,1.90250014944698e-09,3.1543452477831e-06
"219892_at",-7.19124658560725,1.54078765706923e-11,2.55462593542078e-08
"219908_at",-5.05453442099125,9.54902821133314e-07,0.00158322887743903
"219935_at",-5.34372436924188,2.42407518907576e-07,0.000401911666348761
"219937_at",2.26544141462376,0.0250677684679353,1
"219947_at",-5.32556601264611,2.64213018953478e-07,0.000438065185424866
"219955_at",4.55611481190872,9.62886227840095e-06,0.0159646536575888
"219962_at",0.971648531445793,0.332809970564275,1
"219970_at",2.72939209722112,0.00703705565570963,1
"219985_at",-5.7701074655383,2.93951867909586e-08,4.87372196994093e-05
"220004_at",0.500225019871484,0.617721841413411,1
"220005_at",-3.97221236461285,0.000100507141918756,0.166640841301297
"220014_at",-5.68256546339647,4.51677490415436e-08,7.48881279108793e-05
"220026_at",3.11709792516063,0.00217968882320687,1
"220030_at",4.5780061985538,8.22654426664106e-06,0.0136396103940909
"220037_s_at",-5.90608200820961,1.75257404328238e-08,2.90576776376218e-05
"220051_at",0.471463585883415,0.638054119025036,1
"220065_at",0.572504385648206,0.567898464079944,1
"220075_s_at",2.24584884229519,0.0261035070141536,1
"220088_at",-6.25276996657575,2.30109920220061e-09,3.81522247724862e-06
"220092_s_at",-6.96819698319268,5.1722083426104e-11,8.57552143204804e-08
"220110_s_at",1.07662707867823,0.283306633255855,1
"220122_at",-5.2655337028493,3.56319149715408e-07,0.000590777150228146
"220133_at",-2.28870023812126,0.0232753581533005,1
"220146_at",-5.45480622376314,1.43427080791947e-07,0.000237802099953048
"220177_s_at",0.788318126461187,0.431586072764397,1
"220196_at",-2.63610163945432,0.00906702617540512,1
"220234_at",4.00081533465292,9.37362984895223e-05,0.155414782895628
"220244_at",-6.0893996791776,5.87972539515332e-09,9.7485847051642e-06
"220272_at",-7.98994014293266,1.43150518340819e-13,2.37343559409079e-10
"220293_at",2.84947227474949,0.0049371648526371,1
"220301_at",-4.48292460534463,1.22576896642881e-05,0.0203232494633897
"220310_at",1.69983845024244,0.0912991393332376,1
"220330_s_at",-4.42036254252932,1.73267378686782e-05,0.0287277313862684
"220376_at",4.13182974472881,5.37897920838806e-05,0.0891834752750741
"220432_s_at",3.52714058990494,0.000534742207920992,0.886602580733004
"220446_s_at",2.3295975281282,0.0212669237705772,1
"220467_at",-4.69158323007461,5.01886731427303e-06,0.00832128200706468
"220595_at",-6.41124191156252,1.79560892960487e-09,2.97711960528487e-06
"220622_at",5.98279558140143,9.87118323362984e-09,1.63664218013583e-05
"220639_at",1.34699752725874,0.180000247268987,1
"220645_at",4.12528328874323,5.75901665639187e-05,0.0954844961629772
"220723_s_at",2.79091189312377,0.00595210594262688,1
"220724_at",2.61342105737237,0.00991768926451768,1
"220794_at",-3.62148130330563,0.000368839284688371,0.611535534013319
"220812_s_at",2.79498754107464,0.00582102247072329,1
"220834_at",2.21459662223649,0.0283937653276601,1
"220979_s_at",-7.4454280678538,3.8483273279092e-12,6.38052670967345e-09
"221019_s_at",-8.41104119299018,1.45009268624054e-14,2.40425367378681e-11
"221031_s_at",-3.32868189788671,0.00106668616971988,1
"221132_at",1.35558146010947,0.177317901147725,1
"221133_s_at",0.980931218376881,0.32824645874812,1
"221207_s_at",-3.87984358357641,0.000144548833864997,0.239661966548165
"221261_x_at",-4.86673952795385,2.35065272612359e-06,0.00389738221991291
"221276_s_at",-7.56671302234906,1.4668517085657e-12,2.43204013280194e-09
"221305_s_at",3.7155432480891,0.000280722158488774,0.465437338774388
"221336_at",4.78039472434266,3.61217440192747e-06,0.00598898515839574
"221491_x_at",-2.7552960928564,0.00651233082890921,1
"221523_s_at",-6.21289466035103,2.84033796727239e-09,4.70928034973762e-06
"221667_s_at",-7.84097207338496,5.32572561946662e-13,8.83005307707566e-10
"221690_s_at",0.0754434666233187,0.939966757896086,1
"221728_x_at",-0.369212854350851,0.712468193090858,1
"221730_at",-6.72407891958154,1.71674144389098e-10,2.84635731397125e-07
"221747_at",-7.90785571480663,2.35998355242569e-13,3.91285272992179e-10
"221748_s_at",-7.49455348637865,2.01184876518469e-12,3.33564525267622e-09
"221795_at",0.0377592918042873,0.969931190315781,1
"221796_at",0.159462913701116,0.873525144100242,1
"221874_at",5.4905656272983,1.21440119218443e-07,0.000201347717664178
"221900_at",-7.50634223407463,2.5143881867115e-12,4.16885561356767e-09
"221911_at",-4.16119805103759,4.90883720466014e-05,0.0813885208532652
"221933_at",-6.52559228056252,5.89988035456872e-10,9.78200162787494e-07
"221942_s_at",-7.17764342367529,1.27320746369945e-11,2.11097797481368e-08
"221974_at",-3.00537046423084,0.0030307745209356,1
"222043_at",-7.59183045609369,1.60637229270955e-12,2.66336526131244e-09
"222088_s_at",-6.07262245305663,5.97668779326257e-09,9.90934836122934e-06
"222162_s_at",-5.52160941501092,1.02127403470483e-07,0.00016932723495406
"222196_at",0.187764046694779,0.851315201450553,1
"222257_s_at",1.0676036299999,0.287413154493957,1
"222288_at",-5.90137102691397,1.52846668843555e-08,2.53419776942614e-05
"222379_at",-7.82631369103431,3.70462705560371e-13,6.14227165819096e-10
"222486_s_at",-5.94425261535286,1.21900894073966e-08,2.02111682374636e-05
"222717_at",-6.40045389925707,1.34885112718795e-09,2.23639516887761e-06
"222719_s_at",-7.07938807286985,2.37972968493489e-11,3.94559181762206e-08
"222722_at",-6.37956280173975,1.34966117088209e-09,2.2377382213225e-06
"222771_s_at",-1.0871449732711,0.278671746444311,1
"222774_s_at",0.69089618808259,0.490645363680865,1
"222838_at",-1.92996957877496,0.0554103087281938,1
"222853_at",0.189295378379881,0.850112808385661,1
"222877_at",-7.90084120198569,2.22853417538726e-13,3.69490966279208e-10
"222880_at",-7.49399973869712,3.38330183089055e-12,5.60951443561654e-09
"222925_at",1.64290803760136,0.1027048376745,1
"223121_s_at",-8.25665643983339,2.70146880791545e-14,4.47903528352381e-11
"223122_s_at",-7.70430347905402,5.6573990170312e-13,9.37996757023774e-10
"223235_s_at",-2.66897407079312,0.00847403276026364,1
"223343_at",-5.92517323098494,1.3570541735797e-08,2.24999581979514e-05
"223374_s_at",-3.86666603149095,0.000153090160567377,0.253823486220712
"223378_at",-7.66872249909973,7.97718898538709e-13,1.32261793377718e-09
"223395_at",-4.61961990662931,7.22042643725248e-06,0.0119714670329646
"223435_s_at",-3.5670923592964,0.000465749073059316,0.772211963132346
"223447_at",5.13334200672809,6.58109500108152e-07,0.00109114555117932
"223475_at",-7.12957925028535,1.83115740395868e-11,3.03605897576349e-08
"223502_s_at",-5.99583542154531,9.25595143178548e-09,1.53463674739003e-05
"223503_at",-2.13312358043301,0.0344392694994801,1
"223509_at",2.33601205709553,0.0206848129706168,1
"223541_at",1.65730003403154,0.0994640062658892,1
"223551_at",0.624586818094613,0.533255716452848,1
"223565_at",-0.585408561618878,0.559112680852288,1
"223597_at",4.50803394825683,1.18038989701103e-05,0.0195708644924429
"223599_at",-4.63594017800934,6.37683911346732e-06,0.0105727992501288
"223614_at",-6.29266169444111,2.19243640256175e-09,3.63505955544738e-06
"223620_at",-4.63544058259607,6.57479054715617e-06,0.0109010027271849
"223623_at",-6.18007615626678,4.50206983674553e-09,7.46443178932409e-06
"223642_at",0.647837100471116,0.518097130293163,1
"223645_s_at",1.100128982343,0.273004268488272,1
"223646_s_at",1.05251029588378,0.294212131326518,1
"223672_at",-6.74804065129542,2.05429711482063e-10,3.40602461637261e-07
"223704_s_at",2.06061193716025,0.0411592069589331,1
"223710_at",0.304653850921937,0.761064958259019,1
"223721_s_at",1.99212198392975,0.0481084646369531,1
"223761_at",-2.20512764313632,0.0285587932614403,1
"223779_at",-0.739039057668027,0.460940263810744,1
"223883_s_at",-0.0377492249181381,0.969932561138926,1
"223949_at",0.843861025592196,0.400005313679965,1
"223952_x_at",1.35677527110717,0.176783926884507,1
"223969_s_at",4.55087057686643,9.79944518619491e-06,0.0162474801187112
"223970_at",4.44591155515442,1.55803441477794e-05,0.0258322105970183
"223987_at",-5.77686922018716,3.21276807523537e-08,5.32676946874024e-05
"224009_x_at",1.37652548454588,0.170618891575719,1
"224027_at",4.10160330949494,6.39875738003323e-05,0.106091397360951
"224221_s_at",2.24559061892214,0.0259142442627983,1
"224339_s_at",-6.41887197305183,1.37714354420568e-09,2.28330399629302e-06
"224352_s_at",-6.44714050715216,7.98488934705961e-10,1.32389465374248e-06
"224355_s_at",2.20370173985085,0.0289473158561082,1
"224358_s_at",-5.64664853969164,5.42480115211588e-08,8.99432031020814e-05
"224367_at",-0.420430641640657,0.674809591372296,1
"224396_s_at",-7.87070681316125,2.95592198115007e-13,4.90091864474682e-10
"224412_s_at",1.44015552914764,0.152059276521527,1
"224588_at",-0.397639402197708,0.691431785590888,1
"224589_at",-0.294172418504765,0.769022302626002,1
"224590_at",-0.503126308792635,0.615584284116546,1
"224646_x_at",-5.02963600015998,1.11488491137172e-06,0.00184847918305431
"224663_s_at",-6.88407369414636,7.17235874501363e-11,1.18917707992326e-07
"224694_at",-7.02037206120064,3.14846201644867e-11,5.2201500232719e-08
"224901_at",-3.15612120106627,0.00191122629954054,1
"224911_s_at",-4.95484542568454,1.54603723869067e-06,0.00256332974174913
"224941_at",-5.19382513628884,5.06478478771525e-07,0.000839741317803189
"224997_x_at",-5.72885713364873,3.61074654928306e-08,5.98661777871131e-05
"225021_at",-6.97206454384435,4.16505751721712e-11,6.90566536354599e-08
"225045_at",-7.27698466428885,7.77827783290991e-12,1.28963846469646e-08
"225242_s_at",-7.94034322009614,1.45640174635679e-13,2.41471409545955e-10
"225265_at",-7.26543696800112,7.57875617308957e-12,1.25655777349825e-08
"225285_at",-6.82865244598228,9.44841343877713e-11,1.56654694814925e-07
"225288_at",-2.41517680595415,0.0168929809780282,1
"225328_at",-6.33287909636043,1.50896752325866e-09,2.50186815356286e-06
"225381_at",-8.56543186367139,8.49088537094417e-15,1.40778879450254e-11
"225442_at",-7.56642673083022,1.30147105555832e-12,2.15783901011569e-09
"225464_at",-7.40469141530571,3.35757209476756e-12,5.56685453312461e-09
"225481_at",-7.45442158985319,2.53143331741136e-12,4.19711644026804e-09
"225540_at",-4.9478025140082,1.56389390346926e-06,0.00259293609195203
"225575_at",-5.70438656295793,4.0629789240705e-08,6.73641905610889e-05
"225619_at",1.35384276465466,0.177979504531333,1
"225651_at",-7.02350912814746,3.09295346921501e-11,5.12811685195849e-08
"225660_at",0.345832845779245,0.730001213532743,1
"225681_at",-6.31037732720729,1.76583138099038e-09,2.92774842968206e-06
"225688_s_at",-6.29787731424267,1.81120518165568e-09,3.00297819118511e-06
"225710_at",-7.28709049117202,6.67710158908552e-12,1.10706344347038e-08
"225720_at",-6.86462333673749,9.36110532213795e-11,1.55207126241047e-07
"225721_at",-6.40002588461825,1.13348835525159e-09,1.87932369300714e-06
"225782_at",-7.67310591294826,6.92157306093275e-13,1.14759681350265e-09
"225790_at",-8.30213204303159,2.56379304646536e-14,4.25076887103956e-11
"225894_at",-7.17079319835497,2.35935938146965e-11,3.91181785447668e-08
"225895_at",-6.36498746868646,1.24620373882129e-09,2.0662057989657e-06
"225915_at",-2.9231340584138,0.00388677781702277,1
"225946_at",-8.180547225083,4.96422596620348e-14,8.23068665196537e-11
"225968_at",-7.88419197784771,2.19293158229924e-13,3.63588056345214e-10
"225987_at",-5.78889808825417,2.61597731753299e-08,4.3372903924697e-05
"225990_at",-7.63349197189064,1.10972122912951e-12,1.83991779789673e-09
"226065_at",-8.28136105096542,3.32802889095084e-14,5.51787190119649e-11
"226066_at",-7.66773551378652,7.52678044747087e-13,1.24794019819067e-09
"226069_at",-8.15786643390268,9.06465010184865e-14,1.50291898688651e-10
"226071_at",-5.89350738897357,1.75726075676067e-08,2.91353833470919e-05
"226084_at",-7.0108628369303,3.39564137262743e-11,5.62997339581629e-08
"226103_at",-7.91619735426165,2.03861210751021e-13,3.38001887425194e-10
"226142_at",-3.85391779281419,0.000168397518534017,0.279203085729401
"226145_s_at",-1.65972121799424,0.0989288697858406,1
"226147_s_at",4.74497151498518,3.93711806982661e-06,0.00652774175977251
"226152_at",-7.36852718181173,4.36504124421947e-12,7.23723838291588e-09
"226210_s_at",-3.73973152611695,0.000238836448961222,0.395990832377707
"226225_at",-7.41138678074703,3.5417476114428e-12,5.87221753977217e-09
"226237_at",-7.05542385665884,2.57964238749967e-11,4.27704707847446e-08
"226248_s_at",5.8040417184201,2.42309193004834e-08,4.01748642002015e-05
"226303_at",-4.97789158470952,1.35617636747076e-06,0.00224854041726652
"226304_at",-5.3143218845363,2.81286785975316e-07,0.000466373491147074
"226311_at",-6.35788961279639,1.32408281615622e-09,2.19532930918701e-06
"226344_at",-2.00794499149044,0.0463314897478635,1
"226372_at",-7.09593059372165,2.09231607504646e-11,3.46906005242702e-08
"226425_at",-7.78084136213431,4.62218200339807e-13,7.66357776163401e-10
"226435_at",-5.65196322961186,5.29681442049295e-08,8.78211830917731e-05
"226492_at",-0.998052576930007,0.319936453535572,1
"226517_at",-6.70377605601189,1.91609234171349e-10,3.17688110256097e-07
"226545_at",-5.27666481795037,3.56253684889763e-07,0.000590668609547227
"226587_at",-3.30250605249855,0.00116107138567573,1
"226612_at",-7.26417339293341,1.02985493537992e-11,1.7074994828599e-08
"226621_at",-7.06492357925181,2.46581893145974e-11,4.08832778836025e-08
"226654_at",3.97292394667769,0.000102306326687553,0.169623889647962
"226676_at",-6.50689132126982,5.75687801164904e-10,9.54490374331411e-07
"226677_at",-6.89360387134667,6.63133266948037e-11,1.09947495659984e-07
"226682_at",-5.65535487941151,5.57303057199231e-08,9.24008468836325e-05
"226695_at",-6.06390262667209,6.53461128981273e-09,1.08343855185095e-05
"226701_at",-6.00674083684573,8.54221679340346e-09,1.41629954434629e-05
"226766_at",-0.150529066978011,0.880548311872366,1
"226769_at",-7.12401951527285,1.73548791627257e-11,2.87743896517992e-08
"226771_at",-7.0903448983152,2.1087199797772e-11,3.49625772647059e-08
"226777_at",-7.20632104479435,1.09423966279489e-11,1.81424936091393e-08
"226789_at",-1.16923250753197,0.244432979738485,1
"226809_at",0.692280891318238,0.489850977393872,1
"226834_at",-7.2245701003314,9.66083048856102e-12,1.60176569500342e-08
"226847_at",-5.73672772181311,3.41111818328781e-08,5.65563394789118e-05
"226869_at",-1.93299614197017,0.0551182498908606,1
"226885_at",-4.64549155246598,6.63862363748228e-06,0.0110068379909456
"226913_s_at",-1.14489733511147,0.253820529168325,1
"226930_at",-7.88811874336095,1.96235601548514e-13,3.25358627367437e-10
"226932_at",-6.23980078212403,2.51563125776605e-09,4.17091662537611e-06
"226997_at",-6.55657612407882,4.35018329159037e-10,7.21260389745683e-07
"227006_at",-5.89608205692867,1.59153785667402e-08,2.63876976636552e-05
"227048_at",1.92096797560309,0.0567616590503745,1
"227059_at",-7.97742402955565,1.19714549392203e-13,1.98486722892273e-10
"227061_at",-8.39125494743702,1.33669773828667e-14,2.2162448500793e-11
"227070_at",-6.94112275955688,4.96605585305668e-11,8.23372060436797e-08
"227082_at",-3.7786433850095,0.000216726162398239,0.35933197725628
"227084_at",-4.07819676683993,6.51666874699682e-05,0.108046367825207
"227123_at",-1.67427602536267,0.0958430377429838,1
"227140_at",-6.38137795503104,1.15237559778603e-09,1.91063874112924e-06
"227148_at",-3.93668249528175,0.000113306414351979,0.187862034995581
"227174_at",1.71257120640999,0.0887684938811224,1
"227183_at",-6.64881497411498,3.50717764291209e-10,5.81490053194824e-07
"227194_at",0.587078230979163,0.558049878814648,1
"227209_at",-5.96538935801177,1.35313947491796e-08,2.24350524941397e-05
"227226_at",5.52943844813824,1.00209984548361e-07,0.000166148154381183
"227233_at",-6.46415362959728,8.59895988422385e-10,1.42570754880431e-06
"227235_at",-7.14040658573225,1.60329527523953e-11,2.65826356634714e-08
"227236_at",-6.79114543152763,1.17948249597629e-10,1.95558197832869e-07
"227239_at",-4.84885633866479,2.65440272974784e-06,0.00440099972592192
"227306_at",3.11024846994186,0.00222258365185876,1
"227318_at",-0.521855764075683,0.602533523096177,1
"227376_at",-7.55752472703068,1.49502545579312e-12,2.478752205705e-09
"227399_at",-7.71567744882018,7.34637310807341e-13,1.21802866131857e-09
"227449_at",0.471687007369489,0.637866240797342,1
"227450_at",0.903259800280089,0.367874716688774,1
"227458_at",-3.74475300727723,0.000238169418251938,0.394884895461714
"227462_at",0.557174502155498,0.578231582728062,1
"227474_at",0.443344206866884,0.658191434986702,1
"227478_at",-5.50136241534135,1.12241676545998e-07,0.000186096699713265
"227499_at",1.56409054240181,0.11987138964307,1
"227506_at",3.98814878567485,9.6865861164893e-05,0.160603597811393
"227510_x_at",0.742562803889789,0.45884790334548,1
"227526_at",-5.2295198468234,4.22028288865874e-07,0.000699722902939619
"227529_s_at",-8.15510374823837,7.37414668471674e-14,1.22263352032604e-10
"227530_at",-7.69341193418151,7.57602562363279e-13,1.25610504839832e-09
"227561_at",-7.70607385595208,5.75391183100372e-13,9.53998581580417e-10
"227565_at",-6.19754526252576,3.08103180500106e-09,5.10835073269176e-06
"227566_at",-7.03068315170677,2.96513437720682e-11,4.91619279740891e-08
"227568_at",-5.77359440815687,2.84779316728968e-08,4.72164107136629e-05
"227618_at",-7.60007897940439,1.52532996916789e-12,2.52899708888036e-09
"227623_at",-7.85940508677884,3.16157014091433e-13,5.24188329363596e-10
"227629_at",4.14625073063703,5.12201200019927e-05,0.0849229589633039
"227646_at",-6.55494931472003,4.45181208097894e-10,7.38110443026308e-07
"227662_at",-7.35095271184634,6.0152989402965e-12,9.9733656430116e-09
"227671_at",-0.353717374018637,0.724028729025521,1
"227688_at",-7.16931033975024,2.1179412638404e-11,3.51154661544738e-08
"227702_at",2.25391313396829,0.0256420908713442,1
"227705_at",-7.74947287271532,5.93116080083267e-13,9.83386460778056e-10
"227725_at",6.74927771043429,1.55248627648686e-10,2.57402224641522e-07
"227727_at",-7.11325116232872,2.06814381241425e-11,3.42898244098282e-08
"227735_s_at",3.7762485481565,0.000217938486724621,0.361342010989421
"227736_at",3.78743131504932,0.00020778156909886,0.344501841565909
"227742_at",-2.59251325192852,0.0104498827003629,1
"227758_at",-7.35529240922334,6.11848945500545e-12,1.0144455516399e-08
"227769_at",-3.38562669457752,0.000867543352736702,1
"227794_at",1.56847007159124,0.119096517985826,1
"227803_at",2.03085839458536,0.0439783403111274,1
"227812_at",-3.50827868008642,0.000568005471595219,0.941753071904873
"227826_s_at",-5.86722829361595,1.93560309430573e-08,3.2092299303589e-05
"227827_at",-5.89989902500624,1.71221803440761e-08,2.83885750104783e-05
"227870_at",-4.34734781904348,2.21222858036543e-05,0.0366787498624588
"227874_at",-5.97950035662792,1.03738325022427e-08,1.71998142887184e-05
"227875_at",0.611511713293173,0.541848461824811,1
"227892_at",-2.25656697882718,0.0252633044761448,1
"227919_at",0.191309309037608,0.848543976205992,1
"227928_at",3.40374416308102,0.000835672129337816,1
"228004_at",4.91222346414091,1.97455357653174e-06,0.00327380982988963
"228010_at",-0.33410195324602,0.738736716774447,1
"228033_at",1.62192158382942,0.106756400232796,1
"228038_at",-0.977439223745911,0.329841201478539,1
"228080_at",-8.157111801523,5.5575514334473e-14,9.21442027665562e-11
"228107_at",-5.92962178712198,1.46706227608183e-08,2.43238925374367e-05
"228128_x_at",-5.02612946351652,1.11317626466322e-06,0.00184564624681162
"228133_s_at",-5.61341063898261,8.01901949274393e-08,0.000132955343189694
"228141_at",-5.39679550351109,1.9725635479749e-07,0.000327051036254238
"228176_at",-7.03614857575341,2.88544414634696e-11,4.78406639464327e-08
"228186_s_at",-5.22550969848153,4.46789512840199e-07,0.00074077701228905
"228202_at",-8.21534385463903,5.78804663962476e-14,9.59658132849786e-11
"228218_at",-6.43561404712293,9.2038821575805e-10,1.52600366172685e-06
"228224_at",-7.74279233640129,8.92189176453166e-13,1.47924965455935e-09
"228233_at",-2.21765007898562,0.0278793961008803,1
"228241_at",6.49803648691312,8.44744269821095e-10,1.40058599936337e-06
"228262_at",-1.34827397390714,0.179304177820877,1
"228266_s_at",-6.53551091779372,5.15843281313255e-10,8.55268160417378e-07
"228293_at",-1.14268145710653,0.255098271263018,1
"228333_at",-7.82623105331981,3.40113716514526e-13,5.63908541981084e-10
"228335_at",-7.00898084348098,4.26211082885563e-11,7.06657975424264e-08
"228338_at",3.24212898060163,0.00143095214801261,1
"228365_at",-3.458710623206,0.000694676352583167,1
"228407_at",-4.85696306388052,2.47810267560219e-06,0.00410869423614843
"228423_at",-7.78509594045835,5.2780194822252e-13,8.75095630152938e-10
"228438_at",-6.89997458366961,7.2786629623803e-11,1.20680231916265e-07
"228462_at",-0.391667387092387,0.69587527867709,1
"228481_at",-6.90510806741247,6.69038458537977e-11,1.10926576425597e-07
"228492_at",-0.257118518440772,0.797408245655846,1
"228494_at",1.95546152189426,0.0523251312024402,1
"228504_at",-5.79678454462532,3.57706004218372e-08,5.93076554994061e-05
"228532_at",-7.10735394733032,2.03361506200714e-11,3.37173377280784e-08
"228562_at",-1.56633934622217,0.119627497715353,1
"228582_x_at",0.171637923621146,0.863950229103977,1
"228592_at",-1.52615314376577,0.128804345348688,1
"228640_at",-7.35038577088136,4.61844713975418e-12,7.65738535771243e-09
"228697_at",0.387513706704486,0.698950359328322,1
"228698_at",-5.73481076880312,3.44704446308614e-08,5.71519971979683e-05
"228708_at",3.48943815854816,0.000602528321574543,0.998991957170593
"228731_at",-3.42081668307479,0.000781681224767207,1
"228737_at",-2.01298809258456,0.0457403807645333,1
"228739_at",-7.39006616149437,5.24852326837454e-12,8.70205157896499e-09
"228750_at",-7.11226574806847,2.46151180458024e-11,4.08118657199404e-08
"228766_at",-4.83664695571142,2.5832551081054e-06,0.00428303696923875
"228776_at",-6.00434483085199,8.57161842335910e-09,1.42117433459294e-05
"228802_at",-6.34666945955552,1.83172674843392e-09,3.03700294890343e-06
"228821_at",-4.75253312740542,3.77591104348028e-06,0.0062604605100903
"228827_at",-7.86096501391012,2.60416353793386e-13,4.31770314589433e-10
"228850_s_at",-7.62038549622935,1.1333560451785e-12,1.87910432290595e-09
"228854_at",-6.40801631874815,1.42288623235679e-09,2.35914537324755e-06
"228863_at",-4.95957589581998,1.52346545200984e-06,0.00252590571943231
"228885_at",-5.72302033294961,4.70663985585117e-08,7.80360888100124e-05
"228915_at",3.70445494234235,0.000274233261849802,0.454678748146972
"228933_at",-2.17041324156788,0.0315641603570066,1
"228988_at",-0.472328978892585,0.637428590481802,1
"229011_at",-3.68113211228226,0.000312276669194766,0.517754717524923
"229024_at",-6.84749532224496,1.4146914008048e-10,2.34555834253436e-07
"229070_at",2.99187603605636,0.00321374731517266,1
"229125_at",-5.5114087930125,1.14007117547155e-07,0.000189023800893183
"229127_at",-7.41344388501353,4.0932509671057e-12,6.78661010346126e-09
"229152_at",-2.41546667730853,0.0167076995701248,1
"229218_at",-6.59544825866901,3.51923765525788e-10,5.83489603241757e-07
"229225_at",-6.83777873182339,9.1043587929183e-11,1.50950268786585e-07
"229228_at",-2.2987681189849,0.0228014139802507,1
"229254_at",3.31498887945589,0.00113431658307344,1
"229271_x_at",-6.80024205122287,1.81519303389452e-10,3.00959005019712e-07
"229288_at",-2.29438254407076,0.022840580125968,1
"229309_at",0.856201015794171,0.393322966790267,1
"229327_s_at",-6.78853229995814,1.25302633853143e-10,2.0775176692851e-07
"229339_at",-4.54724084863335,9.6855953509655e-06,0.0160587170919008
"229357_at",-5.38059097103879,2.02251423093824e-07,0.000335332859489561
"229390_at",-3.65797524909839,0.00033892557714672,0.561938606909262
"229400_at",-3.77055583897634,0.000216186156384945,0.358436647286238
"229404_at",-7.00091880479698,4.38482081357343e-11,7.27003290890475e-08
"229435_at",-3.21419355532858,0.00156256614726836,1
"229459_at",-7.62038645606753,1.31298664921527e-12,2.17693186439892e-09
"229461_x_at",-6.32954495626325,1.64077996304775e-09,2.72041317873316e-06
"229479_at",-7.27499812397045,1.21141028996411e-11,2.0085182607605e-08
"229530_at",-6.98283133809284,3.9277430336613e-11,6.51219794981044e-08
"229546_at",4.23909638540677,3.43285486044436e-05,0.0569167335861675
"229554_at",-6.99142442213139,3.7492237309313e-11,6.21621294588409e-08
"229560_at",-5.46376435954874,1.34860022987906e-07,0.000223597918113949
